image_name,raw_brightness,enhanced_brightness,raw_contrast,enhanced_contrast,raw_sharpness,enhanced_sharpness
vid_000026_frame0000013.jpg,105.22406635802469,125.14091491699219,34.1862099711128,36.24217058555917,2495.7059725534878,11225.296108230948
vid_000026_frame0000014.jpg,105.95345164609053,125.52882385253906,34.65407184431096,37.233279213217024,2523.954858003198,11485.176737066358
vid_000026_frame0000015.jpg,101.4187757201646,121.54302978515625,33.93493172069115,36.13981181982669,2570.8019087770062,10993.03290054854
vid_000026_frame0000016.jpg,94.86302469135802,115.85418192545573,33.43121828587136,35.139643541822714,2576.3808951750875,10630.097430876456
vid_000026_frame0000017.jpg,92.6574408436214,114.11873372395833,33.663237684962176,35.47528536006886,2695.720076174495,10440.145199326565
vid_000026_frame0000018.jpg,95.9431712962963,116.40571594238281,34.75776053061206,35.945041686052505,2660.535379628677,10797.320782161318
vid_000026_frame0000019.jpg,100.13345936213992,120.2352294921875,35.16980267770606,36.45003535868184,2499.572689214618,10726.508087976836
vid_000026_frame0000020.jpg,103.57921810699588,122.59718831380208,35.92750230704033,37.20324933792947,2467.23746508196,10977.251953876577
vid_000026_frame0000021.jpg,104.01877829218107,122.92653910319011,35.5509418990075,36.94259575730949,2474.9011410598614,11348.373697664589
vid_000027_frame0000047.jpg,108.053125,127.23406982421875,27.96864351041295,33.774159323754816,2426.585338634485,11883.502664936474
vid_000027_frame0000048.jpg,108.91881430041153,128.88748677571616,28.078352874364377,33.99528456469681,2463.3779362067876,12034.56137280818
vid_000027_frame0000049.jpg,108.28649691358025,128.51122029622397,28.156918701325914,33.250195590944614,2427.135678703704,11515.572218984133
vid_000027_frame0000056.jpg,103.61153034979424,123.19679768880208,28.041706139307877,32.70386977819539,2588.227729552469,12170.701400756836
vid_000027_frame0000068.jpg,104.23992026748971,124.74978129069011,27.538342377847812,32.81020139290353,2547.29777004738,11930.024956403067
vid_000027_frame0000069.jpg,104.4269341563786,126.06535339355469,27.289198236570485,33.04951425094382,2544.270340894526,11839.35839446541
vid_000027_frame0000070.jpg,103.5373225308642,123.41878255208333,27.122609432346962,31.98183586214013,2551.1574514859944,11641.452193304664
vid_000027_frame0000071.jpg,101.57501028806584,121.46470642089844,27.301932071849077,31.978684406926114,2582.456036674811,11744.96380932792
vid_000027_frame0000072.jpg,100.71566615226338,120.91224161783855,27.59079139864915,32.30177758401934,2588.2573416092723,12006.355654012179
vid_000028_frame0000001.jpg,90.69263117283951,113.06331888834636,25.75675951514403,30.475956908673158,2559.8729521202467,10450.787841185927
vid_000028_frame0000002.jpg,90.99095164609054,113.65064493815105,25.71937470079161,30.3130619543444,2540.5010768032103,10327.020813278621
vid_000028_frame0000003.jpg,91.22259516460905,114.02965799967448,25.64641599820892,30.504324189725473,2517.9237513473913,10066.382476662984
vid_000028_frame0000004.jpg,91.13754372427984,113.84129842122395,25.572602083089684,30.675937207230803,2567.0086897361657,10386.693006820045
vid_000028_frame0000005.jpg,90.39652263374485,114.15833536783855,25.22826300736595,30.543483652257457,2522.5877125340553,10224.682353301905
vid_000028_frame0000006.jpg,90.19106224279835,112.69326273600261,24.98876671192804,30.406533415568973,2504.9839730450294,10298.158661987633
vid_000028_frame0000007.jpg,91.10712962962963,114.00937398274739,24.959219508405965,30.41793035162269,2562.9325317571993,10366.34504076629
vid_000028_frame0000008.jpg,90.77217078189301,113.5315450032552,24.74181302884598,30.401399616839512,2607.9631156433375,10515.97093789815
vid_000028_frame0000009.jpg,90.13459362139918,113.57318623860677,24.449501934500518,29.92793969041338,2514.4915462191357,10325.105553095927
vid_000028_frame0000010.jpg,90.2172633744856,113.24096171061198,24.34376020305076,29.730290864710824,2474.683998475306,10461.898713967763
vid_000028_frame0000011.jpg,90.79033950617284,113.53652954101562,24.267952039284893,29.840041017345335,2530.1150735701494,10621.194255854934
vid_000028_frame0000012.jpg,90.21736368312757,112.59661356608073,24.138742134925295,29.772332094549565,2535.165913351385,10902.832765968284
vid_000028_frame0000013.jpg,89.51012088477366,112.27452087402344,23.847683140906806,29.34054924192875,2484.788391956019,10530.211973514408
vid_000028_frame0000014.jpg,89.04217335390946,113.25469970703125,23.621558771492015,29.638324785813527,2590.409730450532,10965.223316058517
vid_000028_frame0000015.jpg,89.43845679012345,112.82410685221355,23.229454249677172,28.90766442055815,2530.4983020573754,10748.115311621688
vid_000028_frame0000016.jpg,88.80114969135802,112.51484680175781,23.009466275584558,28.830517404944374,2539.2712315538192,10984.114576961845
vid_000028_frame0000017.jpg,88.45962705761318,112.00799560546875,22.718162855377752,28.43188165572245,2577.649468926231,10912.003758467501
vid_000028_frame0000018.jpg,87.68974794238683,110.32504272460938,22.581661339368544,28.214635612359878,2621.800229040686,11384.831563143991
vid_000028_frame0000019.jpg,88.26561471193416,111.59928894042969,22.536903703865672,28.136541485030822,2569.2491089243613,10990.15956011042
vid_000028_frame0000020.jpg,88.29076903292182,111.21621195475261,22.457512082722463,28.39286558112574,2587.12287422786,11227.099412882468
